0;3000.0;1.0;24.369999999999997;1.9750799999999997;1.8935;1.1716666666666669
1;3000.0;1.0161290322580645;5.67;1.9750799999999997;2.4935;1.1668333333333334
2;3000.0;1.032258064516129;11.28;1.9750799999999997;1.8935;0.8065
3;3000.0;1.0483870967741935;7.52;1.9750799999999997;2.426833333333333;0.7925
4;3000.0;1.064516129032258;13.085;1.9750799999999997;2.3935;1.1231666666666666
5;3000.0;1.0806451612903225;14.350000000000001;1.9750799999999997;2.3601666666666667;1.11
6;3000.0;1.096774193548387;14.565;1.9750799999999997;2.326833333333333;1.1118333333333332
7;3000.0;1.1129032258064515;32.35;1.9750799999999997;1.8935;1.1185
8;3000.0;1.1290322580645162;17.895;1.9750799999999997;2.2601666666666667;1.1036666666666668
9;3000.0;1.1451612903225807;18.91;1.9750799999999997;2.2268333333333334;1.1233333333333333
10;3000.0;1.1612903225806452;20.515;1.9750799999999997;2.1935;1.1246666666666667
11;3000.0;1.1774193548387097;20.465;1.9750799999999997;2.1601666666666666;1.1271666666666667
12;3000.0;1.1935483870967742;19.175;1.9750799999999997;2.1268333333333334;1.1028333333333333
13;3000.0;1.2096774193548387;22.455000000000002;1.9750799999999997;1.8935;1.1298333333333335
14;3000.0;1.2258064516129032;22.79;1.9750799999999997;1.8935;1.1360000000000001
15;3000.0;1.2419354838709677;19.47;1.9750799999999997;2.0268333333333333;1.0693333333333332
16;3000.0;1.2580645161290323;22.145000000000003;1.9750799999999997;1.8935;1.1448333333333331
17;3000.0;1.2741935483870968;22.11;1.9750799999999997;1.9601666666666666;1.2025000000000001
18;3000.0;1.2903225806451613;11.565000000000001;1.9750799999999997;1.8935;1.2356666666666667
19;3000.0;1.3064516129032258;17.740000000000002;1.9750799999999997;1.8935;1.2266666666666666
20;3000.0;1.3225806451612903;18.13;1.9750799999999997;1.8935;1.2343333333333333
21;3001.0;1.0;10.423333333333334;1.5326666666666666;1.9832222222222222;1.006888888888889
22;3001.0;1.0161290322580645;10.423333333333334;1.5326666666666666;1.9832222222222222;1.006888888888889
23;3001.0;1.032258064516129;10.623333333333333;1.5326666666666666;1.9832222222222222;1.0033333333333334
24;3001.0;1.0483870967741935;10.133333333333333;1.5326666666666666;1.9832222222222222;1.0042222222222221
25;3001.0;1.064516129032258;10.463333333333333;1.5326666666666666;1.9832222222222222;1.0043333333333333
26;3001.0;1.0806451612903225;10.476666666666667;1.5326666666666666;1.9832222222222222;1.0041111111111112
27;3001.0;1.096774193548387;10.333333333333334;1.5326666666666666;1.9832222222222222;1.0074444444444446
28;3001.0;1.1129032258064515;10.333333333333334;1.5326666666666666;1.9832222222222222;1.0074444444444446
29;3001.0;1.1290322580645162;10.333333333333334;1.5326666666666666;1.9832222222222222;1.0074444444444446
30;3001.0;1.1451612903225807;10.333333333333334;1.5326666666666666;1.9832222222222222;1.0074444444444446
